UNIT	ENTRIESn_hourly
R352	476.0
R352	374.0
R353	293.0
R353	77.0
R353	551.0
R353	861.0
R353	720.0
R353	556.0
R354	88.0
R354	13.0
R354	88.0
R354	371.0
R354	234.0
R354	154.0
R355	84.0
R355	34.0
R355	407.0
R355	310.0
R355	329.0
R355	197.0
R356	508.0
R356	138.0
R356	134.0
R356	1847.0
R356	1099.0
R356	921.0
R357	118.0
R357	16.0
R357	70.0
R357	164.0
R357	406.0
R357	660.0
R358	137.0
R358	33.0
R358	427.0
R358	261.0
R358	204.0
R359	14956.0
R359	240.0
R359	997.0
R359	1463.0
R359	1968.0
R359	1606.0
R360	131.0
R360	45.0
R360	72.0
R360	135.0
R360	232.0
R360	194.0
R361	533.0
R361	120.0
R361	953.0
R361	1300.0
R361	1482.0
R361	1154.0
R362	368.0
R362	102.0
R362	651.0
R362	806.0
R362	967.0
R362	681.0
R363	211.0
R363	58.0
R363	464.0
R363	464.0
R363	506.0
R363	354.0
R364	549.0
R364	140.0
R364	786.0
R364	966.0
R364	1189.0
R364	938.0
R365	568.0
R365	92.0
R365	428.0
R365	498.0
R365	548.0
R365	406.0
R366	281.0
R366	71.0
R366	580.0
R366	683.0
R366	700.0
R366	486.0
R367	333.0
R367	57.0
R367	642.0
R367	743.0
R367	762.0
R367	561.0
R368	202.0
R368	47.0
R368	317.0
R368	472.0
R368	306.0
R368	254.0
R369	145.0
R369	26.0
R369	371.0
R369	443.0
R369	359.0
R369	250.0
R370	201.0
R370	18.0
R370	45.0
R370	25.0
R370	44.0
R370	18.0
R370	0.0
R370	495.0
R371	195.0
R371	15.0
R371	237.0
R371	93.0
R371	117.0
R371	17.0
R371	0.0
R371	723.0
R372	378.0
R372	38.0
R372	604.0
R372	19.0
R372	27.0
R372	24.0
R373	304.0
R373	31.0
R373	913.0
R373	489.0
R373	342.0
R374	269.0
R374	33.0
R374	378.0
R374	706.0
R374	662.0
R374	536.0
R375	361.0
R375	102.0
R375	510.0
R375	636.0
R375	612.0
R375	558.0
R376	279.0
R376	41.0
R376	433.0
R376	467.0
R376	513.0
R376	344.0
R377	654.0
R377	136.0
R377	575.0
R377	1286.0
R377	1833.0
R377	1417.0
R378	844.0
R378	244.0
R378	1053.0
R378	1771.0
R378	1791.0
R378	1447.0
R379	385.0
R379	94.0
R379	596.0
R379	912.0
R379	797.0
R379	570.0
R380	475.0
R380	113.0
R380	704.0
R380	1062.0
R380	454.0
R380	1522.0
R381	463.0
R381	118.0
R381	770.0
R381	1044.0
R381	936.0
R381	688.0
R382	422.0
R382	83.0
R382	1880.0
R382	1032.0
R382	808.0
R383	147.0
R383	60.0
R383	655.0
R383	736.0
R383	584.0
R383	349.0
R384	93.0
R384	32.0
R384	422.0
R384	359.0
R384	312.0
R384	190.0
R385	492.0
R385	133.0
R385	932.0
R385	1124.0
R385	1083.0
R385	881.0
R386	491.0
R386	136.0
R386	790.0
R386	1104.0
R386	1144.0
R386	866.0
R387	604.0
R387	149.0
R387	754.0
R387	1070.0
R387	1571.0
R387	1291.0
R388	392.0
R388	134.0
R388	1054.0
R388	1025.0
R388	970.0
R388	762.0
R389	141.0
R389	30.0
R389	280.0
R389	300.0
R389	401.0
R389	245.0
R390	592.0
R390	61.0
R390	962.0
R390	2001.0
R390	1754.0
R390	1147.0
R391	240.0
R391	48.0
R391	966.0
R391	1220.0
R391	782.0
R391	451.0
R392	211.0
R392	42.0
R392	1718.0
R392	2046.0
R392	1297.0
R392	752.0
R393	90.0
R393	20.0
R393	643.0
R393	781.0
R393	469.0
R393	233.0
R394	216.0
R394	67.0
R394	1518.0
R394	1735.0
R394	1137.0
R394	628.0
R395	503.0
R395	43.0
R395	954.0
R395	1050.0
R395	683.0
R395	424.0
R396	153.0
R396	48.0
R396	975.0
R396	985.0
R396	668.0
R396	495.0
R397	127.0
R397	27.0
R397	475.0
R397	535.0
R397	408.0
R397	264.0
R398	222.0
R398	114.0
R398	1630.0
R398	1801.0
R398	1196.0
R398	860.0
R399	122.0
R399	31.0
R399	349.0
R399	448.0
R399	356.0
R399	204.0
R400	79.0
R400	21.0
R400	290.0
R400	385.0
R400	327.0
R400	162.0
R401	162.0
R401	34.0
R401	292.0
R401	348.0
R401	376.0
R401	236.0
R402	112.0
R402	16.0
R402	275.0
R402	423.0
R402	352.0
R402	215.0
R403	138.0
R403	30.0
R403	444.0
R403	558.0
R403	456.0
R403	265.0
R404	219.0
R404	57.0
R404	624.0
R404	772.0
R404	632.0
R404	418.0
R405	339.0
R405	70.0
R405	661.0
R405	767.0
R405	817.0
R405	621.0
R406	528.0
R406	140.0
R406	773.0
R406	1187.0
R406	1174.0
R406	866.0
R407	215.0
R407	40.0
R407	355.0
R407	421.0
R407	503.0
R407	333.0
R408	647.0
R408	118.0
R408	1035.0
R408	1539.0
R408	1748.0
R408	1412.0
R409	331.0
R409	84.0
R409	81.0
R409	1127.0
R409	682.0
R409	460.0
R411	148.0
R411	30.0
R411	169.0
R411	369.0
R411	168.0
R411	516.0
R412	156.0
R412	33.0
R412	111.0
R412	272.0
R412	229.0
R412	579.0
R413	195.0
R413	33.0
R413	343.0
R413	561.0
R413	715.0
R413	522.0
R414	238.0
R414	35.0
R414	147.0
R414	224.0
R414	478.0
R414	342.0
R415	12.0
R415	6.0
R415	27.0
R415	38.0
R415	59.0
R415	23.0
R416	36.0
R416	30.0
R416	156.0
R416	190.0
R416	197.0
R416	125.0
R418	2.0
R418	5.0
R418	24.0
R418	15.0
R418	19.0
R418	22.0
R419	39.0
R419	28.0
R419	106.0
R419	260.0
R419	71.0
R420	132.0
R420	40.0
R420	583.0
R420	729.0
R420	652.0
R420	393.0
R421	93.0
R421	14.0
R421	191.0
R421	258.0
R421	300.0
R421	247.0
R422	72.0
R422	20.0
R422	202.0
R422	238.0
R422	270.0
R422	202.0
R423	170.0
R423	22.0
R423	380.0
R423	464.0
R423	407.0
R423	359.0
R424	185.0
R424	30.0
R424	190.0
R424	465.0
R424	394.0
R424	310.0
R425	133.0
R425	23.0
R425	282.0
R425	360.0
R425	379.0
R425	300.0
R426	62.0
R426	18.0
R426	134.0
R426	257.0
R426	270.0
R426	190.0
R427	108.0
R427	19.0
R427	142.0
R427	245.0
R427	116.0
R427	265.0
R428	748.0
R428	48.0
R428	362.0
R428	420.0
R428	432.0
R428	316.0
R429	622.0
R429	125.0
R429	0.0
R429	1282.0
R429	1116.0
R429	1053.0
R430	92.0
R430	14.0
R430	185.0
R430	269.0
R430	230.0
R430	178.0
R431	203.0
R431	36.0
R431	341.0
R431	444.0
R431	515.0
R431	449.0
R432	232.0
R432	63.0
R432	358.0
R432	539.0
R432	483.0
R432	353.0
R433	221.0
R433	54.0
R433	214.0
R433	290.0
R433	341.0
R433	299.0
R434	154.0
R434	46.0
R434	394.0
R434	492.0
R434	479.0
R434	310.0
R435	194.0
R435	73.0
R435	435.0
R435	548.0
R435	509.0
R435	344.0
R436	224.0
R436	67.0
R436	478.0
R436	546.0
R436	464.0
R436	343.0
R437	273.0
R437	138.0
R437	1521.0
R437	1546.0
R437	1361.0
R437	719.0
R438	383.0
R438	112.0
R438	627.0
R438	859.0
R438	978.0
R438	659.0
R439	353.0
R439	75.0
R439	581.0
R439	870.0
R439	816.0
R439	502.0
R440	186.0
R440	38.0
R440	294.0
R440	375.0
R441	224.0
R441	98.0
R441	405.0
R441	522.0
R441	521.0
R441	326.0
R442	221.0
R442	66.0
R442	361.0
R442	483.0
R442	503.0
R442	325.0
R443	407.0
R443	82.0
R443	1010.0
R443	1235.0
R443	1220.0
R443	813.0
R444	215.0
R444	40.0
R444	354.0
R444	428.0
R444	489.0
R444	425.0
R445	493.0
R445	147.0
R445	919.0
R445	1118.0
R445	1279.0
R445	892.0
R446	478.0
R446	108.0
R446	884.0
R446	1099.0
R446	1183.0
R446	811.0
R447	267.0
R447	64.0
R447	429.0
R447	503.0
R447	601.0
R447	433.0
R448	50.0
R448	36.0
R448	65.0
R448	109.0
R448	125.0
R448	105.0
R449	291.0
R449	88.0
R449	688.0
R449	734.0
R449	776.0
R449	535.0
R450	532.0
R450	53.0
R450	428.0
R450	597.0
R450	627.0
R450	376.0
R451	360.0
R451	83.0
R451	639.0
R451	880.0
R451	848.0
R451	656.0
R452	4984.0
R452	604.0
R452	1089.0
R452	4789.0
R452	8425.0
R452	9474.0
R453	2175.0
R453	429.0
R453	810.0
R453	1798.0
R453	2104.0
R454	111.0
R454	44.0
R454	173.0
R454	167.0
R454	191.0
R455	128.0
R455	14.0
R455	45.0
R455	183.0
R455	194.0
R455	145.0
R456	185.0
R456	23.0
R456	17.0
R456	196.0
R456	212.0
R456	269.0
R460	811.0
R460	274.0
R460	610.0
R460	1433.0
R460	1691.0
R460	1356.0
R461	3673.0
R461	715.0
R461	337.0
R461	1450.0
R461	4818.0
R461	6001.0
R462	1742.0
R462	246.0
R462	157.0
R462	1285.0
R462	3973.0
R462	4211.0
R463	2656.0
R463	274.0
R463	527.0
R463	2742.0
R463	7204.0
R463	6378.0
R464	0.0
R464	0.0
R464	0.0
R464	0.0
R464	0.0
R468	563.0
R468	74.0
R468	143.0
R468	580.0
R468	1192.0
R468	964.0
R469	198.0
R469	21.0
R469	176.0
R469	875.0
R469	1172.0
R469	836.0
R535	254.0
R535	164.0
R535	324.0
R535	575.0
R535	717.0
R535	824.0
R536	1173.0
R536	232.0
R536	665.0
R536	726.0
R536	141.0
R536	158.0
R536	1037.0
R536	1193.0
R540	42.0
R540	4.0
R540	0.0
R540	47.0
R540	475.0
R540	105.0
R540	7.0
R540	74.0
R540	98.0
R540	381.0
R540	2.0
R540	40.0
R540	524.0
R540	177.0
R540	98.0
R540	119.0
R540	178.0
R540	1.0
R540	43.0
R540	122.0
R540	7.0
R540	278.0
R540	1580.0
R540	12.0
R540	3.0
R540	53.0
R540	100.0
R540	10.0
R540	4.0
R540	1.0
R540	0.0
R540	6.0
R540	133.0
R540	10.0
R540	0.0
R540	10.0
R540	14.0
R540	72.0
R540	0.0
R540	7.0
R540	132.0
R540	49.0
R540	31.0
R540	57.0
R540	33.0
R540	1.0
R540	9.0
R540	63.0
R540	1.0
R540	59.0
R540	16.0
R540	21.0
R540	1.0
R540	66.0
R540	10.0
R540	16.0
R540	11.0
R540	1.0
R540	16.0
R540	19.0
R540	130.0
R540	1.0
R540	73.0
R540	57.0
R540	0.0
R540	65.0
R540	11.0
R540	0.0
R540	85.0
R540	220.0
R540	34.0
R540	4.0
R540	105.0
R540	30.0
R540	63.0
R540	3.0
R540	2.0
R540	71.0
R540	15.0
R540	126.0
R540	3.0
R540	22.0
R540	25.0
R540	46.0
R540	2.0
R540	233.0
R540	28.0
R540	41.0
R540	162.0
R540	9.0
R540	128.0
R540	61.0
R540	2.0
R540	97.0
R540	160.0
R540	132.0
R540	166.0
R540	247.0
R540	259.0
R540	3.0
R540	105.0
R540	28.0
R540	169.0
R540	225.0
R540	199.0
R540	71.0
R540	22.0
R540	44.0
R540	26.0
R540	80.0
R540	43.0
R540	2.0
R540	189.0
R540	63.0
R540	430.0
R540	179.0
R540	21.0
R540	169.0
R540	52.0
R540	15.0
R540	144.0
R540	509.0
R540	325.0
R540	269.0
R540	344.0
R540	412.0
R540	10.0
R540	204.0
R540	431.0
R540	38.0
R540	270.0
R540	279.0
R540	100.0
R540	17.0
R540	62.0
R540	62.0
R540	134.0
R540	66.0
R540	930.0
R540	7.0
R540	264.0
R540	68.0
R540	499.0
R540	185.0
R540	15.0
R540	151.0
R540	51.0
R540	13.0
R540	118.0
R540	526.0
R540	278.0
R540	137.0
R540	186.0
R540	241.0
R540	1.0
R541	0.0
R541	328.0
R541	2.0
R541	1.0
R541	417.0
R541	0.0
R541	475.0
R541	99.0
R541	333.0
R541	0.0
R541	0.0
R541	248.0
R541	333.0
R541	498.0
R541	190.0
R541	0.0
R541	369.0
R541	0.0
R541	0.0
R541	339.0
R541	355.0
R541	136.0
R541	278.0
R541	190.0
R541	0.0
R541	1.0
R541	189.0
R541	143.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	142.0
R541	26.0
R541	0.0
R541	163.0
R541	0.0
R541	0.0
R541	146.0
R541	0.0
R541	137.0
R541	17.0
R541	87.0
R541	0.0
R541	0.0
R541	92.0
R541	55.0
R541	129.0
R541	23.0
R541	2.0
R541	72.0
R541	0.0
R541	0.0
R541	90.0
R541	101.0
R541	49.0
R541	84.0
R541	46.0
R541	0.0
R541	0.0
R541	55.0
R541	37.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	105.0
R541	17.0
R541	0.0
R541	110.0
R541	0.0
R541	0.0
R541	94.0
R541	0.0
R541	55.0
R541	17.0
R541	87.0
R541	0.0
R541	0.0
R541	60.0
R541	30.0
R541	56.0
R541	16.0
R541	0.0
R541	38.0
R541	0.0
R541	0.0
R541	32.0
R541	71.0
R541	64.0
R541	133.0
R541	53.0
R541	0.0
R541	79.0
R541	67.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	165.0
R541	85.0
R541	0.0
R541	183.0
R541	2.0
R541	0.0
R541	237.0
R541	0.0
R541	84.0
R541	27.0
R541	196.0
R541	2.0
R541	0.0
R541	121.0
R541	61.0
R541	128.0
R541	24.0
R541	0.0
R541	80.0
R541	0.0
R541	0.0
R541	69.0
R541	163.0
R541	119.0
R541	347.0
R541	131.0
R541	0.0
R541	0.0
R541	180.0
R541	139.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	1.0
R541	0.0
R541	408.0
R541	175.0
R541	0.0
R541	467.0
R541	0.0
R541	0.0
R541	531.0
R541	188.0
R541	0.0
R541	70.0
R541	408.0
R541	0.0
R541	0.0
R541	244.0
R541	148.0
R541	214.0
R541	76.0
R541	0.0
R541	178.0
R541	0.0
R541	0.0
R541	187.0
R541	305.0
R541	303.0
R541	627.0
R541	182.0
R541	0.0
R541	0.0
R541	339.0
R541	229.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	0.0
R541	538.0
R541	275.0
R541	0.0
R541	597.0
R541	0.0
R541	0.0
R541	0.0
R541	102.0
R541	556.0
R541	595.0
R541	0.0
R541	0.0
R541	293.0
R541	170.0
R541	317.0
R541	1.0
R541	253.0
R541	84.0
R541	0.0
R541	0.0
R541	202.0
R541	249.0
R541	305.0
R541	448.0
R541	192.0
R541	0.0
R541	0.0
R541	273.0
R542	1.0
R542	547.0
R542	2.0
R542	69.0
R542	174.0
R542	99.0
R542	90.0
R542	112.0
R542	26.0
R542	0.0
R542	60.0
R542	0.0
R542	0.0
R542	0.0
R542	17.0
R542	18.0
R542	1.0
R542	68.0
R542	3.0
R542	0.0
R542	37.0
R542	8.0
R542	8.0
R542	2.0
R542	209.0
R542	2.0
R542	9.0
R542	126.0
R542	113.0
R542	21.0
R542	16.0
R542	3.0
R542	58.0
R542	389.0
R542	17.0
R542	43.0
R542	248.0
R542	135.0
R542	40.0
R542	24.0
R542	4.0
R542	426.0
R542	10.0
R542	71.0
R542	205.0
R542	116.0
R543	24.0
R543	0.0
R543	3.0
R543	27.0
R543	30.0
R543	16.0
R543	41.0
R543	62.0
R543	39.0
R543	17.0
R543	12.0
R543	29.0
R543	25.0
R543	0.0
R543	20.0
R543	0.0
R543	20.0
R543	21.0
R543	0.0
R543	3.0
R543	3.0
R543	0.0
R543	20.0
R543	9.0
R543	28.0
R543	1.0
R543	0.0
R543	1.0
R543	4.0
R543	8.0
R543	3.0
R543	4.0
R543	7.0
R543	2.0
R543	0.0
R543	3.0
R543	4.0
R543	3.0
R543	0.0
R543	6.0
R543	0.0
R543	12.0
R543	10.0
R543	0.0
R543	4.0
R543	3.0
R543	0.0
R543	58.0
R543	42.0
R543	7.0
R543	12.0
R543	0.0
R543	6.0
R543	8.0
R543	9.0
R543	20.0
R543	34.0
R543	34.0
R543	8.0
R543	16.0
R543	6.0
R543	40.0
R543	43.0
R543	10.0
R543	40.0
R543	0.0
R543	108.0
R543	65.0
R543	0.0
R543	32.0
R543	39.0
R543	0.0
R543	192.0
R543	127.0
R543	36.0
R543	46.0
R543	0.0
R543	4.0
R543	33.0
R543	30.0
R543	164.0
R543	94.0
R543	20.0
R543	51.0
R543	25.0
R543	90.0
R543	56.0
R543	81.0
R543	16.0
R543	37.0
R543	0.0
R543	102.0
R543	57.0
R543	0.0
R543	26.0
R543	49.0
R543	0.0
R543	101.0
R543	42.0
R543	0.0
R543	1.0
R543	194.0
R543	20.0
R543	24.0
R543	131.0
R543	82.0
R543	9.0
R543	24.0
R543	16.0
R543	83.0
R543	66.0
R543	81.0
R543	7.0
R543	0.0
R543	110.0
R543	57.0
R543	0.0
R543	16.0
R543	41.0
R543	0.0
R543	74.0
R543	26.0
R543	57.0
R543	0.0
R543	1.0
R543	148.0
R543	18.0
R543	25.0
R543	91.0
R543	61.0
R543	15.0
R543	26.0
R543	47.0
R543	12.0
R543	30.0
R543	53.0
R543	3.0
R543	52.0
R544	4.0
R544	3.0
R544	1.0
R544	86.0
R544	29.0
R544	2.0
R544	6.0
R544	19.0
R544	11.0
R544	0.0
R544	0.0
R544	2.0
R544	1.0
R544	0.0
R544	0.0
R544	10.0
R544	6.0
R544	6.0
R544	16.0
R544	102.0
R544	31.0
R544	0.0
R544	0.0
R544	4.0
R544	1.0
R544	3.0
R544	4.0
R544	178.0
R544	35.0
R544	27.0
R544	54.0
R544	191.0
R544	0.0
R544	4.0
R544	12.0
R544	8.0
R544	4.0
R544	2.0
R544	249.0
R544	124.0
R544	113.0
R544	67.0
R544	68.0
R544	192.0
R544	1.0
R544	11.0
R544	9.0
R544	5.0
R544	6.0
R544	2.0
R544	207.0
R544	106.0
R544	17.0
R544	29.0
R544	123.0
R544	2.0
R544	6.0
R544	8.0
R544	4.0
R544	13.0
R544	105.0
R544	93.0
R544	10.0
R545	9.0
R545	6.0
R545	242.0
R545	111.0
R545	45.0
R545	397.0
R545	414.0
R545	26.0
R545	63.0
R545	42.0
R545	26.0
R545	98.0
R545	55.0
R545	0.0
R545	113.0
R545	16.0
R545	7.0
R545	18.0
R545	21.0
R545	4.0
R545	7.0
R545	2.0
R545	19.0
R545	4.0
R545	47.0
R545	1.0
R545	169.0
R545	197.0
R545	0.0
R545	31.0
R545	0.0
R545	1.0
R545	3.0
R545	0.0
R545	110.0
R545	4.0
R545	325.0
R545	422.0
R545	1.0
R545	108.0
R545	2.0
R545	0.0
R545	8.0
R545	132.0
R545	4.0
R545	219.0
R545	23.0
R545	660.0
R545	3.0
R545	175.0
R545	2.0
R545	4.0
R545	14.0
R545	8.0
R545	236.0
R545	18.0
R545	531.0
R545	1299.0
R545	0.0
R546	91.0
R546	64.0
R546	100.0
R546	55.0
R546	192.0
R546	327.0
R546	19.0
R546	104.0
R546	34.0
R546	17.0
R546	56.0
R546	7.0
R546	3.0
R546	10.0
R546	3.0
R546	11.0
R546	39.0
R546	10.0
R546	14.0
R546	19.0
R546	13.0
R546	17.0
R546	5.0
R546	14.0
R546	54.0
R546	12.0
R546	104.0
R546	214.0
R546	164.0
R546	169.0
R546	148.0
R546	292.0
R546	87.0
R546	319.0
R546	144.0
R546	383.0
R546	502.0
R546	220.0
R546	156.0
R546	279.0
R546	349.0
R546	176.0
R546	147.0
R546	49.0
R546	343.0
R546	175.0
R546	443.0
R546	1122.0
R546	265.0
R546	444.0
R546	192.0
R546	97.0
R546	255.0
R546	157.0
R546	631.0
R546	431.0
R546	492.0
R546	431.0
R547	438.0
R547	165.0
R547	418.0
R547	52.0
R547	228.0
R547	194.0
R547	55.0
R547	149.0
R547	11.0
R547	30.0
R547	58.0
R547	13.0
R547	54.0
R547	1.0
R547	18.0
R547	178.0
R547	62.0
R547	145.0
R547	10.0
R547	109.0
R547	356.0
R547	138.0
R547	313.0
R547	22.0
R547	220.0
R547	383.0
R547	163.0
R547	352.0
R548	527.0
R548	88.0
R548	237.0
R548	78.0
R548	287.0
R548	42.0
R548	51.0
R548	20.0
R548	57.0
R548	14.0
R548	4.0
R548	148.0
R548	41.0
R548	36.0
R548	48.0
R548	202.0
R548	239.0
R548	700.0
R548	129.0
R548	212.0
R548	155.0
R549	0.0
R549	36.0
R549	0.0
R549	1.0
R549	0.0
R549	13.0
R549	3.0
R549	0.0
R549	40.0
R549	0.0
R549	40.0
R549	122.0
R549	129.0
R549	0.0
R549	26.0
R549	0.0
R549	66.0
R549	517.0
R549	105.0
R549	75.0
R549	0.0
R549	32.0
R549	18.0
R549	63.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	5.0
R549	0.0
R549	0.0
R549	0.0
R549	5.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	26.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	30.0
R549	0.0
R549	0.0
R549	2.0
R549	5.0
R549	10.0
R549	0.0
R549	1.0
R549	1.0
R549	26.0
R549	0.0
R549	0.0
R549	25.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	9.0
R549	17.0
R549	0.0
R549	1.0
R549	0.0
R549	0.0
R549	0.0
R549	1.0
R549	0.0
R549	0.0
R549	12.0
R549	0.0
R549	1.0
R549	22.0
R549	14.0
R549	0.0
R549	8.0
R549	0.0
R549	21.0
R549	45.0
R549	33.0
R549	0.0
R549	14.0
R549	12.0
R549	29.0
R549	0.0
R549	0.0
R549	1.0
R549	3.0
R549	5.0
R549	0.0
R549	0.0
R549	0.0
R549	4.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	6.0
R549	29.0
R549	4.0
R549	0.0
R549	3.0
R549	0.0
R549	0.0
R549	2.0
R549	89.0
R549	0.0
R549	3.0
R549	6.0
R549	11.0
R549	30.0
R549	0.0
R549	2.0
R549	15.0
R549	44.0
R549	0.0
R549	3.0
R549	52.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	1.0
R549	6.0
R549	3.0
R549	0.0
R549	0.0
R549	0.0
R549	1.0
R549	0.0
R549	47.0
R549	37.0
R549	6.0
R549	6.0
R549	0.0
R549	7.0
R549	0.0
R549	3.0
R549	19.0
R549	0.0
R549	37.0
R549	0.0
R549	39.0
R549	160.0
R549	118.0
R549	3.0
R549	53.0
R549	0.0
R549	99.0
R549	242.0
R549	245.0
R549	139.0
R549	0.0
R549	66.0
R549	111.0
R549	94.0
R549	0.0
R549	0.0
R549	10.0
R549	19.0
R549	0.0
R549	0.0
R549	0.0
R549	33.0
R549	1.0
R549	0.0
R549	0.0
R549	34.0
R549	130.0
R549	12.0
R549	0.0
R549	14.0
R549	0.0
R549	0.0
R549	9.0
R549	213.0
R549	1.0
R549	8.0
R549	0.0
R549	18.0
R549	71.0
R549	158.0
R549	0.0
R549	15.0
R549	60.0
R549	134.0
R549	0.0
R549	108.0
R549	0.0
R549	0.0
R549	36.0
R549	0.0
R549	2.0
R549	4.0
R549	13.0
R549	0.0
R549	1.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	89.0
R549	96.0
R549	35.0
R549	18.0
R549	0.0
R549	7.0
R549	2.0
R549	33.0
R549	49.0
R549	0.0
R549	108.0
R549	0.0
R549	92.0
R549	260.0
R549	141.0
R549	5.0
R549	60.0
R549	0.0
R549	152.0
R549	248.0
R549	258.0
R549	199.0
R549	0.0
R549	101.0
R549	134.0
R549	200.0
R549	0.0
R549	0.0
R549	8.0
R549	38.0
R549	0.0
R549	0.0
R549	0.0
R549	13.0
R549	3.0
R549	0.0
R549	0.0
R549	50.0
R549	152.0
R549	16.0
R549	0.0
R549	19.0
R549	0.0
R549	0.0
R549	12.0
R549	232.0
R549	3.0
R549	6.0
R549	0.0
R549	23.0
R549	95.0
R549	165.0
R549	0.0
R549	36.0
R549	86.0
R549	146.0
R549	4.0
R549	121.0
R549	1.0
R549	0.0
R549	46.0
R549	0.0
R549	9.0
R549	11.0
R549	10.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	0.0
R549	124.0
R549	128.0
R549	27.0
R549	36.0
R549	0.0
R549	4.0
R549	7.0
R549	46.0
R549	40.0
R549	0.0
R549	110.0
R549	0.0
R549	75.0
R549	172.0
R549	151.0
R549	3.0
R549	49.0
R549	92.0
R549	0.0
R549	187.0
R549	262.0
R549	148.0
R549	0.0
R549	65.0
R549	104.0
R549	195.0
R549	0.0
R549	0.0
R549	9.0
R549	25.0
R549	0.0
R549	0.0
R549	0.0
R549	13.0
R549	1.0
R549	0.0
R549	0.0
R549	20.0
R549	136.0
R549	8.0
R549	0.0
R549	5.0
R549	0.0
R549	0.0
R549	3.0
R549	174.0
R549	0.0
R549	5.0
R549	0.0
R549	11.0
R549	105.0
R549	123.0
R549	0.0
R549	37.0
R549	129.0
R549	2.0
R549	107.0
R549	0.0
R549	0.0
R549	43.0
R549	13.0
R549	0.0
R549	4.0
R549	12.0
R549	9.0
R549	0.0
R549	0.0
R549	0.0
R549	1.0
R549	0.0
R549	0.0
R549	87.0
R549	108.0
R549	18.0
R549	42.0
R549	0.0
R549	7.0
R549	21.0
R549	18.0
R549	0.0
R549	80.0
R549	0.0
R549	65.0
R549	116.0
R549	5.0
R549	52.0
R549	0.0
R549	109.0
R549	207.0
R549	193.0
R549	140.0
R549	0.0
R549	39.0
R549	104.0
R549	167.0
R549	0.0
R549	0.0
R549	10.0
R549	17.0
R550	48.0
R550	3.0
R550	0.0
R550	0.0
R550	12.0
R550	2.0
R550	2.0
R550	47.0
R550	3.0
R550	41.0
R550	268.0
R550	228.0
R550	17.0
R550	19.0
R550	158.0
R550	19.0
R550	3.0
R550	177.0
R550	34.0
R550	2.0
R550	35.0
R550	0.0
R550	0.0
R550	37.0
R550	0.0
R550	200.0
R550	110.0
R550	0.0
R550	3.0
R550	5.0
R550	0.0
R550	6.0
R550	112.0
R550	0.0
R550	0.0
R550	0.0
R550	0.0
R550	1.0
R550	2.0
R550	0.0
R550	0.0
R550	0.0
R550	0.0
R550	0.0
R550	1.0
R550	30.0
R550	3.0
R550	0.0
R550	0.0
R550	0.0
R550	1.0
R550	0.0
R550	0.0
R550	10.0
R550	0.0
R550	1.0
R550	66.0
R550	46.0
R550	0.0
R550	4.0
R550	63.0
R550	0.0
R550	0.0
R550	39.0
R550	4.0
R550	0.0
R550	6.0
R550	0.0
R550	0.0
R550	1.0
R550	0.0
R550	58.0
R550	31.0
R550	0.0
R550	0.0
R550	1.0
R550	0.0
R550	3.0
R550	42.0
R550	0.0
R550	3.0
R550	0.0
R550	0.0
R550	3.0
R550	1.0
R550	3.0
R550	0.0
R550	0.0
R550	0.0
R550	0.0
R550	0.0
R550	26.0
R550	22.0
R550	0.0
R550	0.0
R550	0.0
R550	9.0
R550	1.0
R550	3.0
R550	2.0
R550	4.0
R550	25.0
R550	118.0
R550	69.0
R550	2.0
R550	28.0
R550	52.0
R550	0.0
R550	125.0
R550	28.0
R550	0.0
R550	44.0
R550	0.0
R550	2.0
R550	44.0
R550	4.0
R550	232.0
R550	135.0
R550	7.0
R550	23.0
R550	15.0
R550	2.0
R550	28.0
R550	0.0
R550	9.0
R550	3.0
R550	0.0
R550	5.0
R550	0.0
R550	319.0
R550	9.0
R550	0.0
R550	0.0
R550	4.0
R550	0.0
R550	1.0
R550	146.0
R550	87.0
R550	6.0
R550	0.0
